Address,Name,Mangled,Pass,Score,Evidence,Source,Date
0x00193208,sinit,__sinit,offset-multiset&callgraph,0.80,"offset-multiset: offset multiset unique both sides, 5 accesses, ratio 1.00 + callees | callgraph: callgraph round 1; key=callee; |K|=1; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00193508,fread,fread,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 12 accesses, ratio 1.00 | callgraph: callgraph round 4; key=callee; |K|=2; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x00193a90,fseek,fseek,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 79 accesses, ratio 0.97 | callgraph: callgraph round 2; key=callee; |K|=2; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x00193f40,_fstat_r,_fstat_r,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00193fa0,ftell,ftell,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 18 accesses, ratio 0.97 | callgraph: callgraph round 7; key=callee; |K|=2; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x001940a8,sfvwrite,__sfvwrite,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x001948a8,smakebuf,__smakebuf,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 28 accesses, ratio 0.99 | callgraph: callgraph round 2; key=callee; |K|=1; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x00194a68,_memalign_r,_memalign_r,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 10 accesses, ratio 0.98 + callees | callgraph: callgraph round 5; key=callee; |K|=2; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x00195688,memchr,memchr,exact,1.00,"exact: fingerprint exact, 224 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00195768,memcmp,memcmp,exact,1.00,"exact: fingerprint exact, 148 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00195800,memcpy,memcpy,prefix+offsets,0.80,"prefix+offsets: prologue unique both sides + offset multiset unique both sides, 8 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x001958b0,memmove,memmove,prefix+offsets,0.80,"prefix+offsets: prologue unique both sides + offset multiset unique both sides, 10 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x001959b8,memset,memset,prefix+offsets,0.80,"prefix+offsets: prologue unique both sides + offset multiset unique both sides, 4 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x00195c20,_multadd,_multadd,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x001962e0,_lshift,_lshift,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 12 accesses, ratio 0.91 | callgraph: callgraph round 2; key=callee+pair; |K|=1+3; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x001964a0,mdiff,__mdiff,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 17 accesses, ratio 1.00",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x00196a20,_ratio,_ratio,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00196af0,_mprec_log10,_mprec_log10,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00196d38,qsort,qsort,offset-multiset,0.75,"offset-multiset: offset multiset unique both sides, 88 accesses, ratio 0.98",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x001977a8,_read_r,_read_r,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00197e48,srefill,__srefill,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 34 accesses, ratio 0.99 | callgraph: callgraph round 3; key=pair; |K|=3; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x00198010,copysign,copysign,exact,1.00,"exact: fingerprint exact, 68 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00198058,isinf,isinf,exact,1.00,"exact: fingerprint exact, 72 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001980e0,scalbn,scalbn,relinked-body,0.85,"relinked-body: fingerprint relinked-body, 484 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001982c8,_sbrk_r,_sbrk_r,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00198420,scalbnf,scalbnf,exact,1.00,"exact: fingerprint exact, 200 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001987d0,_kill_r,_kill_r,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x001988d0,sprintf,sprintf,callgraph,0.80,callgraph: callgraph round 1; key=caller+pair; |K|=8+8; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00198b80,strcasecmp,strcasecmp,callgraph,0.80,callgraph: callgraph round 1; key=caller; |K|=2; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00198c58,strcat,strcat,exact,1.00,"exact: fingerprint exact, 300 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00198d88,strchr,strchr,exact,1.00,"exact: fingerprint exact, 400 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00198f18,strcmp,strcmp,exact,1.00,"exact: fingerprint exact, 324 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00199060,strcpy,strcpy,prefix+offsets,0.80,"prefix+offsets: prologue unique both sides + offset multiset unique both sides, 8 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x00199288,strlen,strlen,exact,1.00,"exact: fingerprint exact, 312 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00199498,strncat,strncat,exact,1.00,"exact: fingerprint exact, 428 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00199648,strncmp,strncmp,exact,1.00,"exact: fingerprint exact, 440 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00199800,strncpy,strncpy,prefix+offsets,0.80,"prefix+offsets: prologue unique both sides + offset multiset unique both sides, 13 accesses",demo_symbol_renames_prefix_offsets.csv; research/54,2026-09-24
0x001999c0,strrchr,strrchr,exact,1.00,"exact: fingerprint exact, 80 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00199a98,_strtod_r,_strtod_r,callgraph,0.80,callgraph: callgraph round 1; key=callee+pair; |K|=11+11; order=unknown,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0019aff0,submore,__submore,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 12 accesses, ratio 0.97 | callgraph: callgraph round 6; key=callee; |K|=2; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x0019b360,_vfiprintf_r,_vfiprintf_r,string-set&callgraph,0.80,string-set: strings=6;order=anchors-out-of-order;callees=overlap | callgraph: callgraph round 1; key=callee+pair; |K|=4+4; order=unknown,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0019c148,_vfprintf_r,_vfprintf_r,string-set&callgraph,0.80,string-set: strings=6;order=anchors-out-of-order;callees=overlap | callgraph: callgraph round 1; key=callee+pair; |K|=7+7; order=unknown,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0019d7b8,cvt,cvt,offset-multiset&callgraph,0.80,"offset-multiset: offset multiset unique both sides, 8 accesses, ratio 0.96 + callees | callgraph: callgraph round 1; key=callee; |K|=2; order=unknown",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0019e9a8,_write_r,_write_r,callgraph,0.80,callgraph: callgraph round 1; key=callee; |K|=1; order=unknown,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0019ea08,swsetup,__swsetup,offset-multiset&callgraph,0.75,"offset-multiset: offset multiset unique both sides, 25 accesses, ratio 1.00 | callgraph: callgraph round 2; key=pair; |K|=4; order=unknown",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x0019eb18,muldi3,__muldi3,exact,1.00,"exact: fingerprint exact, 116 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a03a0,floatdidf,__floatdidf,exact,1.00,"exact: fingerprint exact, 168 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a0448,fixunsdfdi,__fixunsdfdi,exact,1.00,"exact: fingerprint exact, 280 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a0560,fixdfdi,__fixdfdi,exact,1.00,"exact: fingerprint exact, 120 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a05d8,pack_f,__pack_f,exact,1.00,"exact: fingerprint exact, 180 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a0690,unpack_f,__unpack_f,exact,1.00,"exact: fingerprint exact, 92 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a0760,pack_d,__pack_d,exact,1.00,"exact: fingerprint exact, 216 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a0838,unpack_d,__unpack_d,exact,1.00,"exact: fingerprint exact, 188 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a08f8,_fpadd_parts,_fpadd_parts,exact,1.00,"exact: fingerprint exact, 604 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a0b58,dpadd,dpadd,exact,1.00,"exact: fingerprint exact, 88 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a0bb0,dpsub,dpsub,exact,1.00,"exact: fingerprint exact, 100 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a0c18,dpmul,dpmul,exact,1.00,"exact: fingerprint exact, 644 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a0ea0,dpdiv,dpdiv,exact,1.00,"exact: fingerprint exact, 320 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a0fe0,fpcmp_parts_d,__fpcmp_parts_d,exact,1.00,"exact: fingerprint exact, 288 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a1100,dpcmp,dpcmp,exact,1.00,"exact: fingerprint exact, 76 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a1150,litodp,litodp,exact,1.00,"exact: fingerprint exact, 184 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a1208,dptoli,dptoli,exact,1.00,"exact: fingerprint exact, 156 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a12d8,dptofp,dptofp,exact,1.00,"exact: fingerprint exact, 84 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a1330,dptoul,dptoul,exact,1.00,"exact: fingerprint exact, 160 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a13d0,sceGsResetGraph,sceGsResetGraph,exact,1.00,"exact: fingerprint exact, 400 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a1570,sceGsResetPath,sceGsResetPath,exact,1.00,"exact: fingerprint exact, 104 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a15d8,checkModelVersion,checkModelVersion,exact,1.00,"exact: fingerprint exact, 160 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a1688,sceGsSetDefDispEnv,sceGsSetDefDispEnv,exact,1.00,"exact: fingerprint exact, 884 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a1a00,sceGsPutDispEnv,sceGsPutDispEnv,exact,1.00,"exact: fingerprint exact, 188 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a1ac0,sceGszbufaddr,sceGszbufaddr,exact,1.00,"exact: fingerprint exact, 200 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a1b88,sceGsSetDefDrawEnv,sceGsSetDefDrawEnv,exact,1.00,"exact: fingerprint exact, 484 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a1d70,sceGsSetDefClear,sceGsSetDefClear,exact,1.00,"exact: fingerprint exact, 260 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a1e78,sceGsSetDefDBuff,sceGsSetDefDBuff,exact,1.00,"exact: fingerprint exact, 664 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a2110,sceGsSyncV,sceGsSyncV,exact,1.00,"exact: fingerprint exact, 148 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a21a8,sceGsSyncPath,sceGsSyncPath,exact,1.00,"exact: fingerprint exact, 788 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a24c0,sceGsSetDefAlphaEnv,sceGsSetDefAlphaEnv,exact,1.00,"exact: fingerprint exact, 92 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a2520,sceGsSetDefLoadImage,sceGsSetDefLoadImage,exact,1.00,"exact: fingerprint exact, 484 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a2708,sceGsSetDefStoreImage,sceGsSetDefStoreImage,exact,1.00,"exact: fingerprint exact, 320 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a2848,sceGsExecLoadImage,sceGsExecLoadImage,exact,1.00,"exact: fingerprint exact, 380 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a29c8,sceGsExecStoreImage,sceGsExecStoreImage,exact,1.00,"exact: fingerprint exact, 1676 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a31a8,sceIpuStopDMA,sceIpuStopDMA,exact,1.00,"exact: fingerprint exact, 228 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a3290,sceIpuRestartDMA,sceIpuRestartDMA,exact,1.00,"exact: fingerprint exact, 336 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a33e0,sceIpuSync,sceIpuSync,exact,1.00,"exact: fingerprint exact, 104 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a34b0,sceIpuInit,sceIpuInit,exact,1.00,"exact: fingerprint exact, 568 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001a3720,SetGsCrt,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3740,_Exit,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3760,_LoadExecPS2,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a37d0,SetVTLBRefillHandler,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3800,AddIntcHandler,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3820,RemoveIntcHandler,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3830,AddDmacHandler,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3840,AddDmacHandler,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3850,RemoveDmacHandler,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3860,_EnableIntc,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3870,_DisableIntc,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3880,_EnableDmac,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3890,_DisableDmac,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a38a0,SetAlarm,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a38c0,_iEnableIntc,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a38d0,_iDisableIntc,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a38e0,_iEnableDmac,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a38f0,_iDisableDmac,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3900,iSetAlarm,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3920,CreateThread,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3930,DeleteThread,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3940,_StartThread,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3960,ExitDeleteThread,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a3970,TerminateThread,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
0x001a39b0,ChangeThreadPriority,,ghidra,1.00,"EE kernel syscall stub, 16 B (li v1 + syscall); the Ghidra export's name, in the csv since f69790b",scripts/ghidra_export_functions.sh; research/48 [3],2026-09-04
