Address,Name,Mangled,Pass,Score,Evidence,Source,Date
0x0018d3e0,std_basic_string_replace,"replace__Q23std59basic_string<c,Q23std14char_traits<c>,Q23std12allocator<c>>FUiUiUic",carried:string-set,0.80,match.json exact from 0x0018d3e0; string-set: strings=2;order=between;callees=overlap,demo_symbol_renames_strings.csv; research/53,2026-09-24
0x0018d830,std_out_of_range_dtor,__dt__Q23std12out_of_rangeFv,carried:vtable-slot,0.75,match.json exact from 0x0018d830; vtable-slot: vtable std::out_of_range slot 0; fixed points start..end; ratio=0.97,"demo_symbol_renames_7c.csv; research/51, research/60",2026-09-24
0x0018d8c0,std_basic_string_change_size,"change_size__Q23std59basic_string<c,Q23std14char_traits<c>,Q23std12allocator<c>>FUib",carried:callgraph,0.80,match.json exact from 0x0018d8c0; callgraph: callgraph round 1; key=callee+pair; |K|=5+5; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0018dbb8,sceCdDelayThread,sceCdDelayThread,carried:exact,1.00,"match.json exact from 0x0018dbb8; exact: fingerprint exact, 104 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018dc20,sceCdCallback,sceCdCallback,carried:callgraph,0.80,match.json exact from 0x0018dc20; callgraph: callgraph round 1; key=callee+pair; |K|=3+3; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0018dc88,_sceCd_cd_callback,_sceCd_cd_callback,carried:relinked-body,0.85,"match.json exact from 0x0018dc88; relinked-body: fingerprint relinked-body, 160 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018dec8,_sceCd_cd_read_intr,_sceCd_cd_read_intr,carried:toml-stub,0.90,match.json exact from 0x0018dec8; toml-stub: recomp/socom2.toml line 283 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018df80,cmd_sem_init,cmd_sem_init,carried:callgraph,0.80,match.json exact from 0x0018df80; callgraph: callgraph round 1; key=caller+pair; |K|=4+4; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0018e038,cdvd_exit,cdvd_exit,carried:callgraph,0.80,match.json exact from 0x0018e038; callgraph: callgraph round 1; key=callee+pair; |K|=2+3; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0018e0d8,sceCdPOffCallback,sceCdPOffCallback,carried:callgraph,0.80,match.json exact from 0x0018e0d8; callgraph: callgraph round 1; key=callee+pair; |K|=3+3; order=between,demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x0018e158,_sceCd_Poff_Intr,_sceCd_Poff_Intr,carried:toml-stub,0.90,match.json exact from 0x0018e158; toml-stub: recomp/socom2.toml line 287 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018e1b0,PowerOffCB,PowerOffCB,carried:relinked-body,0.85,"match.json exact from 0x0018e1b0; relinked-body: fingerprint relinked-body, 120 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018e228,sceCdLayerSearchFile,sceCdLayerSearchFile,carried:relinked-body,0.85,"match.json exact from 0x0018e228; relinked-body: fingerprint relinked-body, 788 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018e560,_sceCd_ncmd_prechk,_sceCd_ncmd_prechk,carried:relinked-body,0.85,"match.json exact from 0x0018e560; relinked-body: fingerprint relinked-body, 368 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018e6d0,sceCdNcmdDiskReady,sceCdNcmdDiskReady,carried:relinked-body,0.85,"match.json exact from 0x0018e6d0; relinked-body: fingerprint relinked-body, 152 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018e768,sceCdSync,sceCdSync,carried:relinked-body,0.85,"match.json exact from 0x0018e768; relinked-body: fingerprint relinked-body, 160 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018e808,sceCdSyncS,sceCdSyncS,carried:relinked-body,0.85,"match.json exact from 0x0018e808; relinked-body: fingerprint relinked-body, 108 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018e878,_sceCd_scmd_prechk,_sceCd_scmd_prechk,carried:relinked-body,0.85,"match.json exact from 0x0018e878; relinked-body: fingerprint relinked-body, 368 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018ea98,sceCdInit,sceCdInit,carried:relinked-body,0.85,"match.json exact from 0x0018ea98; relinked-body: fingerprint relinked-body, 736 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018ef70,sceCdDiskReady,sceCdDiskReady,carried:toml-stub,0.90,match.json exact from 0x0018ef70; toml-stub: recomp/socom2.toml line 42 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018f178,sceCdRead,sceCdRead,carried:relinked-body,0.85,"match.json exact from 0x0018f178; relinked-body: fingerprint relinked-body, 480 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018f358,sceCdSeek,sceCdSeek,carried:toml-stub,0.90,match.json exact from 0x0018f358; toml-stub: recomp/socom2.toml line 44 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018f428,sceCdGetDiskType,sceCdGetDiskType,carried:relinked-body,0.85,"match.json exact from 0x0018f428; relinked-body: fingerprint relinked-body, 152 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018f4c0,sceCdGetError,sceCdGetError,carried:relinked-body,0.85,"match.json exact from 0x0018f4c0; relinked-body: fingerprint relinked-body, 152 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018f558,sceCdPowerOff,sceCdPowerOff,carried:relinked-body,0.85,"match.json exact from 0x0018f558; relinked-body: fingerprint relinked-body, 180 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018f610,sceCdMmode,sceCdMmode,carried:toml-stub,0.90,match.json exact from 0x0018f610; toml-stub: recomp/socom2.toml line 47 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018f6e0,sceCdReadClock,sceCdReadClock,carried:relinked-body,0.85,"match.json exact from 0x0018f6e0; relinked-body: fingerprint relinked-body, 248 B",demo_symbol_renames.csv; research/44,2026-09-24
0x0018f7d8,sceCdStInit,sceCdStInit,carried:toml-stub,0.90,match.json exact from 0x0018f7d8; toml-stub: recomp/socom2.toml line 49 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018f808,sceCdStStart,sceCdStStart,carried:toml-stub,0.90,match.json exact from 0x0018f808; toml-stub: recomp/socom2.toml line 50 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018f840,sceCdStSeekF,sceCdStSeekF,carried:toml-stub,0.90,match.json seed+delta from 0x0018f840; toml-stub: recomp/socom2.toml line 51 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018f870,sceCdStSeek,sceCdStSeek,carried:toml-stub,0.90,match.json seed+delta from 0x0018f870; toml-stub: recomp/socom2.toml line 52 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018f8a0,sceCdStStop,sceCdStStop,carried:toml-stub,0.90,match.json exact from 0x0018f8a0; toml-stub: recomp/socom2.toml line 53 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018f8d8,sceCdStRead,sceCdStRead,carried:toml-stub,0.90,match.json exact from 0x0018f8d8; toml-stub: recomp/socom2.toml line 54 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018fa60,sceCdStPause,sceCdStPause,carried:toml-stub,0.90,match.json exact from 0x0018fa60; toml-stub: recomp/socom2.toml line 55 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018fab0,sceCdStResume,sceCdStResume,carried:toml-stub,0.90,match.json exact from 0x0018fab0; toml-stub: recomp/socom2.toml line 56 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018fb08,sceCdStStat,sceCdStStat,carried:toml-stub,0.90,match.json exact from 0x0018fb08; toml-stub: recomp/socom2.toml line 57 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018fb50,sceCdStream,sceCdStream,carried:toml-stub,0.90,match.json exact from 0x0018fb50; toml-stub: recomp/socom2.toml line 58 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018fcb8,sceDbcGetModVersion,sceDbcGetModVersion,carried:toml-stub,0.90,match.json exact from 0x0018fcb8; toml-stub: recomp/socom2.toml line 292 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018fd10,sceDbcInit,sceDbcInit,carried:toml-stub,0.90,match.json exact from 0x0018fd10; toml-stub: recomp/socom2.toml line 293 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018ff50,sceDbcEnd,sceDbcEnd,carried:toml-stub,0.90,match.json exact from 0x0018ff50; toml-stub: recomp/socom2.toml line 294 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x0018ff98,sceDbcSetWorkAddr,sceDbcSetWorkAddr,carried:toml-stub,0.90,match.json exact from 0x0018ff98; toml-stub: recomp/socom2.toml line 295 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00190008,sceDbcCreateSocket,sceDbcCreateSocket,carried:toml-stub,0.90,match.json exact from 0x00190008; toml-stub: recomp/socom2.toml line 296 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001900e0,sceDbcDeleteSocket,sceDbcDeleteSocket,carried:toml-stub,0.90,match.json exact from 0x001900e0; toml-stub: recomp/socom2.toml line 297 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00190168,sceDbcGetDepNumber,sceDbcGetDepNumber,carried:toml-stub,0.90,match.json exact from 0x00190168; toml-stub: recomp/socom2.toml line 298 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001902b0,sceDbcGetConnection,sceDbcGetConnection,carried:toml-stub,0.90,match.json exact from 0x001902b0; toml-stub: recomp/socom2.toml line 299 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001903a8,sceDbcInitSocket,sceDbcInitSocket,carried:toml-stub,0.90,match.json relinked-body from 0x001903a8; toml-stub: recomp/socom2.toml line 300 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00190418,sceDbcResetSocket,sceDbcResetSocket,carried:toml-stub,0.90,match.json relinked-body from 0x00190418; toml-stub: recomp/socom2.toml line 301 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00190488,sceDbcGetDeviceStatus,sceDbcGetDeviceStatus,carried:toml-stub,0.90,match.json relinked-body from 0x00190488; toml-stub: recomp/socom2.toml line 302 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001904f8,sceDbcSearchPortSpecific,sceDbcSearchPortSpecific,carried:toml-stub,0.90,match.json exact from 0x001904f8; toml-stub: recomp/socom2.toml line 303 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00190580,sceDbcSRData,sceDbcSRData,carried:toml-stub,0.90,match.json exact from 0x00190580; toml-stub: recomp/socom2.toml line 304 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001906c8,sceDbcSendData,sceDbcSendData,carried:toml-stub,0.90,match.json exact from 0x001906c8; toml-stub: recomp/socom2.toml line 305 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001907f8,sceDbcSendData2,sceDbcSendData2,carried:toml-stub,0.90,match.json exact from 0x001907f8; toml-stub: recomp/socom2.toml line 306 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00190958,sceDbcSendData3,sceDbcSendData3,carried:toml-stub,0.90,match.json exact from 0x00190958; toml-stub: recomp/socom2.toml line 307 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00190ab0,sceDbcReceiveData,sceDbcReceiveData,carried:toml-stub,0.90,match.json exact from 0x00190ab0; toml-stub: recomp/socom2.toml line 308 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00190bc8,WaitDma,WaitDma,carried:exact,1.00,"match.json exact from 0x00190bc8; exact: fingerprint exact, 112 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00190c38,WatchDma,WatchDma,carried:exact,1.00,"match.json exact from 0x00190c38; exact: fingerprint exact, 132 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00190cc0,CheckAddress,CheckAddress,carried:toml-stub,0.90,match.json exact from 0x00190cc0; toml-stub: recomp/socom2.toml line 311 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00190ce8,memclr,memclr,carried:toml-stub,0.90,match.json exact from 0x00190ce8; toml-stub: recomp/socom2.toml line 59 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00190d20,sceDmaGetChan,sceDmaGetChan,carried:toml-stub,0.90,match.json exact from 0x00190d20; toml-stub: recomp/socom2.toml line 60 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00190d48,sceDmaReset,sceDmaReset,carried:exact,1.00,"match.json exact from 0x00190d48; exact: fingerprint exact, 220 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00190e28,sceDmaPutEnv,sceDmaPutEnv,carried:exact,1.00,"match.json exact from 0x00190e28; exact: fingerprint exact, 472 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00191050,sceDmaSend,sceDmaSend,carried:exact,1.00,"match.json exact from 0x00191050; exact: fingerprint exact, 104 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001910b8,sceDmaSendN,sceDmaSendN,carried:toml-stub,0.90,match.json seed+delta from 0x001910b8; toml-stub: recomp/socom2.toml line 65 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00191130,sceDmaSendI,sceDmaSendI,carried:toml-stub,0.90,match.json seed+delta from 0x00191130; toml-stub: recomp/socom2.toml line 66 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001911a8,sceDmaRecv,sceDmaRecv,carried:exact,1.00,"match.json exact from 0x001911a8; exact: fingerprint exact, 72 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001911f0,sceDmaRecvN,sceDmaRecvN,carried:exact,1.00,"match.json exact from 0x001911f0; exact: fingerprint exact, 124 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00191270,sceDmaRecvI,sceDmaRecvI,carried:exact,1.00,"match.json exact from 0x00191270; exact: fingerprint exact, 128 B",demo_symbol_renames.csv; research/44,2026-09-24
0x001912f0,sceDmaSync,sceDmaSync,carried:toml-stub,0.90,match.json exact from 0x001912f0; toml-stub: recomp/socom2.toml line 70 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00191328,sceDmaWatch,sceDmaWatch,carried:toml-stub,0.90,match.json exact from 0x00191328; toml-stub: recomp/socom2.toml line 71 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00191360,sceDmaPause,sceDmaPause,carried:exact,1.00,"match.json exact from 0x00191360; exact: fingerprint exact, 152 B",demo_symbol_renames.csv; research/44,2026-09-24
0x00191440,assert,__assert,carried:toml-stub,0.90,match.json exact from 0x00191440; toml-stub: recomp/socom2.toml line 312 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00191490,atoi,atoi,carried:toml-stub,0.90,match.json exact from 0x00191490; toml-stub: recomp/socom2.toml line 313 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x001914f8,bsearch,bsearch,carried:toml-stub,0.90,match.json exact from 0x001914f8; toml-stub: recomp/socom2.toml line 314 (general.untracked_stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00191630,_calloc_r,_calloc_r,carried:toml-stub&callgraph,0.90,match.json exact from 0x00191630; toml-stub: recomp/socom2.toml line 73 (general.stubs): the project's own stub selector | callgraph: callgraph round 7; key=pair; |K|=3; order=between,demo_symbol_renames_toml.csv; research/57 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
0x00191740,quorem,quorem,carried:offset-multiset,0.75,"match.json exact from 0x00191740; offset-multiset: offset multiset unique both sides, 19 accesses, ratio 0.96",demo_symbol_renames_offsets.csv; research/54,2026-09-24
0x00191970,_dtoa_r,_dtoa_r,carried:string-set&callgraph,0.80,match.json exact from 0x00191970; string-set: strings=1;order=between;callees=overlap | callgraph: callgraph round 1; key=callee+pair; |K|=9+9; order=between,demo_symbol_renames_strings.csv; research/53 | demo_symbol_renames_callgraph.csv; research/52,2026-09-24
0x00192bf8,exit,exit,carried:toml-stub,0.90,match.json exact from 0x00192bf8; toml-stub: recomp/socom2.toml line 74 (general.stubs): the project's own stub selector,demo_symbol_renames_toml.csv; research/57,2026-09-24
0x00192da8,fflush,fflush,carried:offset-multiset&callgraph,0.75,"match.json exact from 0x00192da8; offset-multiset: offset multiset unique both sides, 15 accesses, ratio 0.94 | callgraph: callgraph round 3; key=caller+pair; |K|=2+3; order=between",demo_symbol_renames_offsets.csv; research/54 | demo_symbol_renames_callgraph_loose.csv; research/52,2026-09-24
